x,y,TOTAL_SNOW,SNOW_ON_GROUND,DIRECTION_MAX_GUST,TOTAL_RAIN,HEATING_DEGREE_DAYS,SNOW_ON_GROUND_FLAG,MIN_REL_HUMIDITY,SPEED_MAX_GUST_FLAG,PROVINCE_CODE,MAX_REL_HUMIDITY_FLAG,MIN_TEMPERATURE_FLAG,TOTAL_PRECIPITATION_FLAG,COOLING_DEGREE_DAYS_FLAG,LOCAL_DATE,MEAN_TEMPERATURE_FLAG,MAX_REL_HUMIDITY,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,ID,LOCAL_DAY,LOCAL_MONTH,DIRECTION_MAX_GUST_FLAG,MEAN_TEMPERATURE,STATION_NAME,MIN_REL_HUMIDITY_FLAG,TOTAL_SNOW_FLAG,MAX_TEMPERATURE,SPEED_MAX_GUST,MIN_TEMPERATURE,TOTAL_RAIN_FLAG,HEATING_DEGREE_DAYS_FLAG,LOCAL_YEAR,CLIMATE_IDENTIFIER,COOLING_DEGREE_DAYS
-120.74027777777778,56.238055555555555,0,0,25,0.3,9.9,,56,,BC,,,,,1960-10-15 00:00:00,,93,,0.3,1183000.1960.10.15,15,10,,8.1,FORT ST JOHN A,,,10.6,50,5.6,,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,9.4,,50,,BC,,,,,1960-10-16 00:00:00,,85,,0,1183000.1960.10.16,16,10,,8.6,FORT ST JOHN A,,,11.1,0,6.1,,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,17.4,,73,,BC,,,,,1960-10-17 00:00:00,,94,,0,1183000.1960.10.17,17,10,,0.6,FORT ST JOHN A,,,3.9,0,-2.8,,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,17.7,,63,,BC,,,,,1960-10-18 00:00:00,,82,,0,1183000.1960.10.18,18,10,,0.3,FORT ST JOHN A,,,3.3,0,-2.8,,,1960,1183000,0
-120.74027777777778,56.238055555555555,0.8,0,0,0.3,18.9,,75,,BC,,,,,1960-10-19 00:00:00,,100,,1,1183000.1960.10.19,19,10,,-0.9,FORT ST JOHN A,,,1.1,0,-2.8,,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,2.3,16.9,,100,,BC,,,,,1960-10-20 00:00:00,,100,,2.3,1183000.1960.10.20,20,10,,1.1,FORT ST JOHN A,,T,2.2,0,0,,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0.5,14.4,,83,,BC,,,,,1960-10-21 00:00:00,,100,,0.5,1183000.1960.10.21,21,10,,3.6,FORT ST JOHN A,,,7.8,0,-0.6,,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,12.4,,59,,BC,,,,,1960-10-22 00:00:00,,99,,0,1183000.1960.10.22,22,10,,5.6,FORT ST JOHN A,,,12.8,0,-1.7,,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,0,23,0,10.5,,55,,BC,,,,,1960-10-23 00:00:00,,90,,0,1183000.1960.10.23,23,10,,7.5,FORT ST JOHN A,,,12.2,31,2.8,,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,0,23,0,12.4,,44,,BC,,,,,1960-10-24 00:00:00,,87,,0,1183000.1960.10.24,24,10,S,5.6,FORT ST JOHN A,,,11.1,53,0,,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,0,20,0.5,11.6,,63,,BC,,,,,1960-10-25 00:00:00,,100,,0.5,1183000.1960.10.25,25,10,,6.4,FORT ST JOHN A,,,9.4,32,3.3,,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,21.9,,89,,BC,,,T,,1960-10-26 00:00:00,,100,,0,1183000.1960.10.26,26,10,,-3.9,FORT ST JOHN A,,T,-2.8,0,-5,T,,1960,1183000,0
-120.74027777777778,56.238055555555555,1.5,0,0,1.3,18.3,,51,,BC,,,,,1960-10-27 00:00:00,,100,,2.8,1183000.1960.10.27,27,10,,-0.3,FORT ST JOHN A,,,6.1,0,-6.7,,,1960,1183000,0
-120.74027777777778,56.238055555555555,2,0,36,0,22.2,T,79,,BC,,,,,1960-10-28 00:00:00,,98,,2,1183000.1960.10.28,28,10,S,-4.2,FORT ST JOHN A,,,-2.8,32,-5.6,,,1960,1183000,0
-120.74027777777778,56.238055555555555,2,3,0,0,21.9,,78,,BC,,,,,1960-10-29 00:00:00,,97,,2,1183000.1960.10.29,29,10,,-3.9,FORT ST JOHN A,,,0.6,0,-8.3,,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,3,23,0,15.2,,60,,BC,,,,,1960-10-30 00:00:00,,94,,0,1183000.1960.10.30,30,10,,2.8,FORT ST JOHN A,,,7.2,61,-1.7,,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,0,23,0,13,T,59,,BC,,,T,,1960-10-31 00:00:00,,82,,0,1183000.1960.10.31,31,10,,5,FORT ST JOHN A,,,9.4,48,0.6,T,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,0,25,0,14.4,T,52,,BC,,,,,1960-11-01 00:00:00,,87,,0,1183000.1960.11.1,1,11,,3.6,FORT ST JOHN A,,,7.2,39,0,,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,14.9,,46,,BC,,,T,,1960-11-02 00:00:00,,97,,0,1183000.1960.11.2,2,11,,3.1,FORT ST JOHN A,,T,7.2,0,-1.1,T,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,0,23,0,16.8,,38,,BC,,,T,,1960-11-03 00:00:00,,82,,0,1183000.1960.11.3,3,11,,1.2,FORT ST JOHN A,,,5.6,40,-3.3,T,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,0,25,0,13.3,,52,,BC,,,,,1960-11-04 00:00:00,,69,,0,1183000.1960.11.4,4,11,,4.7,FORT ST JOHN A,,,9.4,84,0,,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,0,23,0,10.8,,55,,BC,,,,,1960-11-05 00:00:00,,80,,0,1183000.1960.11.5,5,11,,7.2,FORT ST JOHN A,,,8.3,58,6.1,,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,0,29,0.3,13.3,,40,,BC,,,,,1960-11-06 00:00:00,,90,,0.3,1183000.1960.11.6,6,11,,4.7,FORT ST JOHN A,,T,9.4,68,0,,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,0,34,0,22.2,,70,,BC,,,T,,1960-11-07 00:00:00,,91,,0,1183000.1960.11.7,7,11,,-4.2,FORT ST JOHN A,,T,-3.3,32,-5,,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,23.8,T,67,,BC,,,T,,1960-11-08 00:00:00,,88,,0,1183000.1960.11.8,8,11,,-5.8,FORT ST JOHN A,,T,-2.2,0,-9.4,,,1960,1183000,0
-120.74027777777778,56.238055555555555,5.1,0,36,0,23.3,,78,,BC,,,,,1960-11-09 00:00:00,,94,,5.1,1183000.1960.11.9,9,11,,-5.3,FORT ST JOHN A,,,-3.9,32,-6.7,,,1960,1183000,0
-120.74027777777778,56.238055555555555,3.3,5,0,0,28.8,,76,,BC,,,,,1960-11-10 00:00:00,,90,,3.3,1183000.1960.11.10,10,11,,-10.8,FORT ST JOHN A,,,-9.4,0,-12.2,,,1960,1183000,0
-120.74027777777778,56.238055555555555,1,8,0,0,31.4,,84,,BC,,,,,1960-11-11 00:00:00,,91,,1,1183000.1960.11.11,11,11,,-13.4,FORT ST JOHN A,,,-11.1,0,-15.6,,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,8,0,0,25.8,,61,,BC,,,,,1960-11-12 00:00:00,,90,,0,1183000.1960.11.12,12,11,,-7.8,FORT ST JOHN A,,,-1.1,0,-14.4,,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,5,0,0,22.5,,73,,BC,,,,,1960-11-13 00:00:00,,92,,0,1183000.1960.11.13,13,11,,-4.5,FORT ST JOHN A,,,0,0,-8.9,,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,5,0,0,27.2,,89,,BC,,,T,,1960-11-14 00:00:00,,97,,0,1183000.1960.11.14,14,11,,-9.2,FORT ST JOHN A,,T,-6.1,0,-12.2,,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,5,20,0,26.1,,70,,BC,,,,,1960-11-15 00:00:00,,94,,0,1183000.1960.11.15,15,11,,-8.1,FORT ST JOHN A,,,0,32,-16.1,,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,5,23,0,18.6,,57,,BC,,,,,1960-11-16 00:00:00,,82,,0,1183000.1960.11.16,16,11,,-0.6,FORT ST JOHN A,,,3.9,39,-5,,,1960,1183000,0
-120.74027777777778,56.238055555555555,0.3,3,23,0,19.4,,62,,BC,,,,,1960-11-17 00:00:00,,86,,0.3,1183000.1960.11.17,17,11,,-1.4,FORT ST JOHN A,,,1.7,35,-4.4,,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,3,25,0,17.7,,62,,BC,,,,,1960-11-18 00:00:00,,81,,0,1183000.1960.11.18,18,11,,0.3,FORT ST JOHN A,,,3.9,74,-3.3,,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,0,23,0,16.3,T,62,,BC,,,T,,1960-11-19 00:00:00,,80,,0,1183000.1960.11.19,19,11,,1.7,FORT ST JOHN A,,,3.3,80,0,T,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,0,23,0,24.4,T,59,,BC,,,,,1960-11-20 00:00:00,,80,,0,1183000.1960.11.20,20,11,S,-6.4,FORT ST JOHN A,,,0,39,-12.8,,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,23.6,T,67,,BC,,,,,1960-11-21 00:00:00,,84,,0,1183000.1960.11.21,21,11,,-5.6,FORT ST JOHN A,,,-2.2,0,-8.9,,,1960,1183000,0
-120.74027777777778,56.238055555555555,0.3,0,0,0,23.6,T,67,,BC,,,,,1960-11-22 00:00:00,,85,,0.3,1183000.1960.11.22,22,11,,-5.6,FORT ST JOHN A,,,-2.2,0,-8.9,,,1960,1183000,0
-120.74027777777778,56.238055555555555,6.4,0,34,0,31.1,T,80,,BC,,,,,1960-11-23 00:00:00,,95,,6.4,1183000.1960.11.23,23,11,,-13.1,FORT ST JOHN A,,,-8.9,48,-17.2,,,1960,1183000,0
-120.74027777777778,56.238055555555555,9.4,5,34,0,38,,82,,BC,,,,,1960-11-24 00:00:00,,88,,9.4,1183000.1960.11.24,24,11,,-20,FORT ST JOHN A,,,-19.4,45,-20.6,,,1960,1183000,0
-120.74027777777778,56.238055555555555,2.3,13,0,0,37.2,,78,,BC,,,,,1960-11-25 00:00:00,,91,,2.3,1183000.1960.11.25,25,11,,-19.2,FORT ST JOHN A,,,-17.8,0,-20.6,,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,13,0,0,38.9,,79,,BC,,,,,1960-11-26 00:00:00,,91,,0,1183000.1960.11.26,26,11,,-20.9,FORT ST JOHN A,,,-16.7,0,-25,,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,13,0,0,39.4,,77,,BC,,,,,1960-11-27 00:00:00,,94,,0,1183000.1960.11.27,27,11,,-21.4,FORT ST JOHN A,,,-16.1,0,-26.7,,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,13,0,0,33.3,,82,,BC,,,,,1960-11-28 00:00:00,,90,,0,1183000.1960.11.28,28,11,,-15.3,FORT ST JOHN A,,,-8.3,0,-22.2,,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,13,0,0,28.8,,76,,BC,,,,,1960-11-29 00:00:00,,86,,0,1183000.1960.11.29,29,11,,-10.8,FORT ST JOHN A,,,-8.3,0,-13.3,,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,13,0,0,27.8,,81,,BC,,,T,,1960-11-30 00:00:00,,90,,0,1183000.1960.11.30,30,11,,-9.8,FORT ST JOHN A,,T,-5.6,0,-13.9,,,1960,1183000,0
-120.74027777777778,56.238055555555555,9.4,10,0,0,24.4,,88,,BC,,,,,1960-12-01 00:00:00,,96,,9.4,1183000.1960.12.1,1,12,,-6.4,FORT ST JOHN A,,,-2.8,0,-10,T,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,18,23,0,22.7,,77,,BC,,,,,1960-12-02 00:00:00,,94,,0,1183000.1960.12.2,2,12,,-4.7,FORT ST JOHN A,,,0.6,42,-10,,,1960,1183000,0
-120.74027777777778,56.238055555555555,0.3,18,36,0,24.7,,75,,BC,,,,,1960-12-03 00:00:00,,88,,0.3,1183000.1960.12.3,3,12,,-6.7,FORT ST JOHN A,,,-0.6,61,-12.8,,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,18,0,0,39.7,,71,,BC,,,,,1960-12-04 00:00:00,,84,,0,1183000.1960.12.4,4,12,,-21.7,FORT ST JOHN A,,,-18.9,0,-24.4,,,1960,1183000,0
-120.74027777777778,56.238055555555555,0.3,13,25,0,30.2,,77,,BC,,,,,1960-12-05 00:00:00,,91,,0.3,1183000.1960.12.5,5,12,,-12.2,FORT ST JOHN A,,,1.7,71,-26.1,,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,13,23,0,21.1,,66,,BC,,,,,1960-12-06 00:00:00,,82,,0,1183000.1960.12.6,6,12,,-3.1,FORT ST JOHN A,,,3.9,64,-10,,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,10,23,0,15.5,,62,,BC,,,,,1960-12-07 00:00:00,,82,,0,1183000.1960.12.7,7,12,,2.5,FORT ST JOHN A,,,4.4,51,0.6,,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,8,25,0,15.2,,61,,BC,,,,,1960-12-08 00:00:00,,75,,0,1183000.1960.12.8,8,12,,2.8,FORT ST JOHN A,,,5.6,47,0,,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,5,0,0,21.7,,70,,BC,,,,,1960-12-09 00:00:00,,91,,0,1183000.1960.12.9,9,12,,-3.7,FORT ST JOHN A,,,-0.6,0,-6.7,,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,5,0,0,26.4,,82,,BC,,,,,1960-12-10 00:00:00,,91,,0,1183000.1960.12.10,10,12,,-8.4,FORT ST JOHN A,,,-5.6,0,-11.1,,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,5,0,0,22.8,,76,,BC,,,,,1960-12-11 00:00:00,,91,,0,1183000.1960.12.11,11,12,,-4.8,FORT ST JOHN A,,,2.2,0,-11.7,,,1960,1183000,0
-120.74027777777778,56.238055555555555,3.3,5,23,0,20.5,,59,,BC,,,,,1960-12-12 00:00:00,,88,,3.3,1183000.1960.12.12,12,12,,-2.5,FORT ST JOHN A,,,3.9,64,-8.9,T,,1960,1183000,0
-120.74027777777778,56.238055555555555,6.9,5,34,0,20.2,,77,,BC,,,,,1960-12-13 00:00:00,,100,,6.9,1183000.1960.12.13,13,12,,-2.2,FORT ST JOHN A,,,-1.1,35,-3.3,,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,13,0,0,25.8,,65,,BC,,,,,1960-12-14 00:00:00,,93,,0,1183000.1960.12.14,14,12,,-7.8,FORT ST JOHN A,,,-2.8,0,-12.8,,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,13,25,0,24.4,,62,,BC,,,,,1960-12-15 00:00:00,,82,,0,1183000.1960.12.15,15,12,,-6.4,FORT ST JOHN A,,,-2.8,48,-10,,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,13,0,0,31.1,,76,,BC,,,T,,1960-12-16 00:00:00,,88,,0,1183000.1960.12.16,16,12,,-13.1,FORT ST JOHN A,,T,-10.6,0,-15.6,,,1960,1183000,0
-120.74027777777778,56.238055555555555,2.5,13,36,0,29.9,,75,,BC,,,,,1960-12-17 00:00:00,,89,,2.5,1183000.1960.12.17,17,12,,-11.9,FORT ST JOHN A,,,-9.4,55,-14.4,,,1960,1183000,0
-120.74027777777778,56.238055555555555,2.5,13,0,0,40,,77,,BC,,,,,1960-12-18 00:00:00,,91,,2.5,1183000.1960.12.18,18,12,,-22,FORT ST JOHN A,,,-20.6,0,-23.3,,,1960,1183000,0
-120.74027777777778,56.238055555555555,1.5,18,0,0,42.2,,79,,BC,,,,,1960-12-19 00:00:00,,94,,1.5,1183000.1960.12.19,19,12,,-24.2,FORT ST JOHN A,,,-22.8,0,-25.6,,,1960,1183000,0
-120.74027777777778,56.238055555555555,4.8,18,0,0,40,,74,,BC,,,,,1960-12-20 00:00:00,,91,,4.8,1183000.1960.12.20,20,12,,-22,FORT ST JOHN A,,,-20,0,-23.9,,,1960,1183000,0
-120.74027777777778,56.238055555555555,2.5,20,0,0,30,,82,,BC,,,,,1960-12-21 00:00:00,,90,,2.5,1183000.1960.12.21,21,12,,-12,FORT ST JOHN A,,,-2.8,0,-21.1,T,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,23,25,0,23,,64,,BC,,,T,,1960-12-22 00:00:00,,97,,0,1183000.1960.12.22,22,12,,-5,FORT ST JOHN A,,,6.7,74,-16.7,T,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,13,25,0.3,14.9,,62,,BC,,,,,1960-12-23 00:00:00,,92,,0.3,1183000.1960.12.23,23,12,,3.1,FORT ST JOHN A,,,5,64,1.1,,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,13,25,0,17.4,,61,,BC,,,,,1960-12-24 00:00:00,,79,,0,1183000.1960.12.24,24,12,,0.6,FORT ST JOHN A,,,3.9,50,-2.8,,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,10,0,0,20.3,,60,,BC,,,,,1960-12-25 00:00:00,,92,,0,1183000.1960.12.25,25,12,,-2.3,FORT ST JOHN A,,,-0.6,0,-3.9,,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,10,0,0,28.9,,76,,BC,,,,,1960-12-26 00:00:00,,95,,0,1183000.1960.12.26,26,12,,-10.9,FORT ST JOHN A,,,-7.8,0,-13.9,,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,10,25,0,26.6,,70,,BC,,,,,1960-12-27 00:00:00,,83,,0,1183000.1960.12.27,27,12,,-8.6,FORT ST JOHN A,,,-2.8,32,-14.4,,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,10,25,0,19.4,,65,,BC,,,,,1960-12-28 00:00:00,,81,,0,1183000.1960.12.28,28,12,,-1.4,FORT ST JOHN A,,,3.9,51,-6.7,,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,8,23,0,14.6,,63,,BC,,,,,1960-12-29 00:00:00,,85,,0,1183000.1960.12.29,29,12,,3.4,FORT ST JOHN A,,,3.9,60,2.8,,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,8,23,0,20.8,,61,,BC,,,,,1960-12-30 00:00:00,,88,,0,1183000.1960.12.30,30,12,,-2.8,FORT ST JOHN A,,,-1.1,42,-4.4,,,1960,1183000,0
-120.74027777777778,56.238055555555555,1.5,8,0,0,33,,78,,BC,,,,,1960-12-31 00:00:00,,88,,1.5,1183000.1960.12.31,31,12,,-15,FORT ST JOHN A,,,-14.4,0,-15.6,,,1960,1183000,0
-120.74027777777778,56.238055555555555,0,10,0,0,31.1,,81,,BC,,,,,1961-01-01 00:00:00,,88,,0,1183000.1961.1.1,1,1,,-13.1,FORT ST JOHN A,,,-5.6,0,-20.6,,,1961,1183000,0
-120.74027777777778,56.238055555555555,0,10,23,0,24.4,,64,,BC,,,,,1961-01-02 00:00:00,,85,,0,1183000.1961.1.2,2,1,,-6.4,FORT ST JOHN A,,,3.9,76,-16.7,,,1961,1183000,0
-120.74027777777778,56.238055555555555,0,10,23,0,16.9,,67,,BC,,,,,1961-01-03 00:00:00,,82,,0,1183000.1961.1.3,3,1,,1.1,FORT ST JOHN A,,,2.8,63,-0.6,,,1961,1183000,0
-120.74027777777778,56.238055555555555,2.3,8,23,0,16.6,,66,,BC,,,,,1961-01-04 00:00:00,,100,,2.3,1183000.1961.1.4,4,1,,1.4,FORT ST JOHN A,,,3.9,72,-1.1,,,1961,1183000,0
-120.74027777777778,56.238055555555555,2.3,10,23,0,25.2,,63,,BC,,,,,1961-01-05 00:00:00,,96,,2.3,1183000.1961.1.5,5,1,,-7.2,FORT ST JOHN A,,,2.8,56,-17.2,,,1961,1183000,0
-120.74027777777778,56.238055555555555,0,13,0,0,33.3,,69,,BC,,,T,,1961-01-06 00:00:00,,88,,0,1183000.1961.1.6,6,1,,-15.3,FORT ST JOHN A,,T,-11.7,0,-18.9,,,1961,1183000,0
-120.74027777777778,56.238055555555555,0,13,0,0,31.9,,72,,BC,,,,,1961-01-07 00:00:00,,87,,0,1183000.1961.1.7,7,1,,-13.9,FORT ST JOHN A,,,-9.4,0,-18.3,,,1961,1183000,0
-120.74027777777778,56.238055555555555,0,10,36,0,33.3,,73,,BC,,,T,,1961-01-08 00:00:00,,91,,0,1183000.1961.1.8,8,1,,-15.3,FORT ST JOHN A,,T,-11.1,35,-19.4,,,1961,1183000,0
-120.74027777777778,56.238055555555555,2.3,10,0,0,40.8,,77,,BC,,,,,1961-01-09 00:00:00,,98,,2.3,1183000.1961.1.9,9,1,,-22.8,FORT ST JOHN A,,,-21.7,0,-23.9,,,1961,1183000,0
-120.74027777777778,56.238055555555555,3,13,0,0,40.2,,81,,BC,,,,,1961-01-10 00:00:00,,94,,3,1183000.1961.1.10,10,1,,-22.2,FORT ST JOHN A,,,-21.1,0,-23.3,,,1961,1183000,0
-120.74027777777778,56.238055555555555,1.5,15,0,0,39.1,,81,,BC,,,,,1961-01-11 00:00:00,,94,,1.5,1183000.1961.1.11,11,1,,-21.1,FORT ST JOHN A,,,-18.9,0,-23.3,T,,1961,1183000,0
-120.74027777777778,56.238055555555555,0,18,0,0,36.6,,80,,BC,,,T,,1961-01-12 00:00:00,,92,,0,1183000.1961.1.12,12,1,,-18.6,FORT ST JOHN A,,T,-15,0,-22.2,,,1961,1183000,0
-120.74027777777778,56.238055555555555,0,18,0,0,27.2,,69,,BC,,,T,,1961-01-13 00:00:00,,88,,0,1183000.1961.1.13,13,1,,-9.2,FORT ST JOHN A,,T,-1.7,0,-16.7,,,1961,1183000,0
-120.74027777777778,56.238055555555555,0,18,23,0,19.7,,69,,BC,,,T,,1961-01-14 00:00:00,,89,,0,1183000.1961.1.14,14,1,,-1.7,FORT ST JOHN A,,T,4.4,34,-7.8,T,,1961,1183000,0
-120.74027777777778,56.238055555555555,0,13,23,0,17.4,,50,,BC,,,,,1961-01-15 00:00:00,,88,,0,1183000.1961.1.15,15,1,,0.6,FORT ST JOHN A,,,4.4,87,-3.3,,,1961,1183000,0
-120.74027777777778,56.238055555555555,0,10,25,0,25.2,,58,,BC,,,,,1961-01-16 00:00:00,,86,,0,1183000.1961.1.16,16,1,,-7.2,FORT ST JOHN A,,,1.7,51,-16.1,,,1961,1183000,0
-120.74027777777778,56.238055555555555,0,10,0,0,25.3,,70,,BC,,,,,1961-01-17 00:00:00,,84,,0,1183000.1961.1.17,17,1,,-7.3,FORT ST JOHN A,,,-5.6,0,-8.9,,,1961,1183000,0
-120.74027777777778,56.238055555555555,0,10,0,0,26.9,,63,,BC,,,,,1961-01-18 00:00:00,,94,,0,1183000.1961.1.18,18,1,,-8.9,FORT ST JOHN A,,,0,0,-17.8,,,1961,1183000,0
-120.74027777777778,56.238055555555555,0,10,0,0,25,,71,,BC,,,,,1961-01-19 00:00:00,,88,,0,1183000.1961.1.19,19,1,,-7,FORT ST JOHN A,,,-3.3,0,-10.6,,,1961,1183000,0
-120.74027777777778,56.238055555555555,0,10,0,0,23.3,,55,,BC,,,,,1961-01-20 00:00:00,,92,,0,1183000.1961.1.20,20,1,,-5.3,FORT ST JOHN A,,,2.2,0,-12.8,,,1961,1183000,0
-120.74027777777778,56.238055555555555,0,10,0,0,26.6,,68,,BC,,,,,1961-01-21 00:00:00,,89,,0,1183000.1961.1.21,21,1,,-8.6,FORT ST JOHN A,,,-2.8,0,-14.4,,,1961,1183000,0
-120.74027777777778,56.238055555555555,0,10,0,0,27.8,,67,,BC,,,,,1961-01-22 00:00:00,,93,,0,1183000.1961.1.22,22,1,,-9.8,FORT ST JOHN A,,,-5.6,0,-13.9,,,1961,1183000,0
-120.74027777777778,56.238055555555555,0,10,0,0,31.1,,69,,BC,,,,,1961-01-23 00:00:00,,92,,0,1183000.1961.1.23,23,1,,-13.1,FORT ST JOHN A,,,-8.3,0,-17.8,,,1961,1183000,0
-120.74027777777778,56.238055555555555,0,10,0,0,30.5,,83,,BC,,,T,,1961-01-24 00:00:00,,96,,0,1183000.1961.1.24,24,1,,-12.5,FORT ST JOHN A,,T,-6.7,0,-18.3,T,,1961,1183000,0
-120.74027777777778,56.238055555555555,0,10,0,0,26.9,,90,,BC,,,T,,1961-01-25 00:00:00,,95,,0,1183000.1961.1.25,25,1,,-8.9,FORT ST JOHN A,,T,-7.8,0,-10,,,1961,1183000,0
-120.74027777777778,56.238055555555555,0,10,0,0,29.7,,72,,BC,,,,,1961-01-26 00:00:00,,90,,0,1183000.1961.1.26,26,1,,-11.7,FORT ST JOHN A,,,-7.8,0,-15.6,,,1961,1183000,0
-120.74027777777778,56.238055555555555,0,10,36,0,29.7,,70,,BC,,,T,,1961-01-27 00:00:00,,88,,0,1183000.1961.1.27,27,1,,-11.7,FORT ST JOHN A,,T,-8.9,58,-14.4,,,1961,1183000,0
-120.74027777777778,56.238055555555555,0,10,0,0,38,,61,,BC,,,T,,1961-01-28 00:00:00,,91,,0,1183000.1961.1.28,28,1,,-20,FORT ST JOHN A,,T,-16.1,0,-23.9,,,1961,1183000,0
-120.74027777777778,56.238055555555555,0,10,0,0,39.7,,64,,BC,,,,,1961-01-29 00:00:00,,95,,0,1183000.1961.1.29,29,1,,-21.7,FORT ST JOHN A,,,-17.8,0,-25.6,,,1961,1183000,0
-120.74027777777778,56.238055555555555,2.3,10,0,0,40.8,,79,,BC,,,,,1961-01-30 00:00:00,,91,,2.3,1183000.1961.1.30,30,1,,-22.8,FORT ST JOHN A,,,-20.6,0,-25,,,1961,1183000,0
-120.74027777777778,56.238055555555555,1,13,0,0,37.7,,74,,BC,,,,,1961-01-31 00:00:00,,94,,1,1183000.1961.1.31,31,1,,-19.7,FORT ST JOHN A,,,-17.2,0,-22.2,,,1961,1183000,0
-120.74027777777778,56.238055555555555,0,13,0,0,28,,68,,BC,,,T,,1961-02-01 00:00:00,,89,,0,1183000.1961.2.1,1,2,,-10,FORT ST JOHN A,,T,0,0,-20,T,,1961,1183000,0
-120.74027777777778,56.238055555555555,0,13,25,0,19.1,,47,,BC,,,,,1961-02-02 00:00:00,,87,,0,1183000.1961.2.2,2,2,,-1.1,FORT ST JOHN A,,,5.6,92,-7.8,,,1961,1183000,0
-120.74027777777778,56.238055555555555,0,10,0,0,20.5,,62,,BC,,,,,1961-02-03 00:00:00,,80,,0,1183000.1961.2.3,3,2,,-2.5,FORT ST JOHN A,,,0.6,0,-5.6,,,1961,1183000,0
-120.74027777777778,56.238055555555555,0,10,0,0,20.2,,68,,BC,,,T,,1961-02-04 00:00:00,,89,,0,1183000.1961.2.4,4,2,,-2.2,FORT ST JOHN A,,T,2.8,0,-7.2,,,1961,1183000,0
-120.74027777777778,56.238055555555555,0,8,23,0,14.1,,50,,BC,,,,,1961-02-05 00:00:00,,88,,0,1183000.1961.2.5,5,2,,3.9,FORT ST JOHN A,,,11.7,34,-3.9,,,1961,1183000,0
-120.74027777777778,56.238055555555555,0,3,23,0,11.9,,63,,BC,,,,,1961-02-06 00:00:00,,82,,0,1183000.1961.2.6,6,2,,6.1,FORT ST JOHN A,,,9.4,45,2.8,,,1961,1183000,0
-120.74027777777778,56.238055555555555,0,3,23,0,16,,44,,BC,,,,,1961-02-07 00:00:00,,84,,0,1183000.1961.2.7,7,2,,2,FORT ST JOHN A,,,3.9,56,0,,,1961,1183000,0
