x,y,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,ID,TOTAL_PRECIPITATION,HEATING_DEGREE_DAYS_FLAG,COOLING_DEGREE_DAYS_FLAG,LOCAL_YEAR,HEATING_DEGREE_DAYS,TOTAL_RAIN_FLAG,DIRECTION_MAX_GUST,TOTAL_RAIN,LOCAL_DAY,MAX_REL_HUMIDITY_FLAG,STATION_NAME,CLIMATE_IDENTIFIER,SNOW_ON_GROUND,MAX_TEMPERATURE,COOLING_DEGREE_DAYS,MIN_TEMPERATURE,LOCAL_MONTH,SPEED_MAX_GUST,TOTAL_PRECIPITATION_FLAG,SNOW_ON_GROUND_FLAG,PROVINCE_CODE,DIRECTION_MAX_GUST_FLAG,MAX_TEMPERATURE_FLAG,TOTAL_SNOW_FLAG,LOCAL_DATE,TOTAL_SNOW,MIN_TEMPERATURE_FLAG,MAX_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MIN_REL_HUMIDITY,SPEED_MAX_GUST_FLAG
-120.4486111111111,50.7025,8.7,,1163781.2014.4.22,,,,2014,9.3,M,27,,22,,KAMLOOPS A,1163781,,12.5,0,4.8,4,37,M,,BC,,,,2014-04-22 00:00:00,0,,,,,
-120.4486111111111,50.7025,7.4,,1163781.2014.4.23,0.2,,,2014,10.6,,10,0.2,23,,KAMLOOPS A,1163781,,13.9,0,0.8,4,37,,,BC,,,,2014-04-23 00:00:00,0,,,,,
-120.4486111111111,50.7025,10.2,,1163781.2014.4.24,3.6,,,2014,7.8,,11,3.6,24,,KAMLOOPS A,1163781,,15.1,0,5.2,4,48,,,BC,,,,2014-04-24 00:00:00,0,,,,,
-120.4486111111111,50.7025,8,,1163781.2014.4.25,0,,,2014,10,,11,0,25,,KAMLOOPS A,1163781,,15,0,1,4,41,,,BC,,,,2014-04-25 00:00:00,0,,,,,
-120.4486111111111,50.7025,11.1,,1163781.2014.4.26,2.8,,,2014,6.9,,23,2.8,26,,KAMLOOPS A,1163781,,16.4,0,5.7,4,39,,,BC,,,,2014-04-26 00:00:00,0,,,,,
-120.4486111111111,50.7025,10.3,,1163781.2014.4.27,0,,,2014,7.7,,22,0,27,,KAMLOOPS A,1163781,,16.7,0,3.8,4,48,,,BC,,,,2014-04-27 00:00:00,0,,,,,
-120.4486111111111,50.7025,9.3,,1163781.2014.4.28,0,,,2014,8.7,,6,0,28,,KAMLOOPS A,1163781,,18.2,0,0.3,4,37,,,BC,,,,2014-04-28 00:00:00,0,,,,,
-120.4486111111111,50.7025,13.7,,1163781.2014.4.29,0,,,2014,4.3,,10,0,29,,KAMLOOPS A,1163781,,22.6,0,4.8,4,39,,,BC,,,,2014-04-29 00:00:00,0,,,,,
-120.4486111111111,50.7025,16.5,,1163781.2014.4.30,0,,,2014,1.5,,0,0,30,,KAMLOOPS A,1163781,,25.9,0,7,4,0,,,BC,,,,2014-04-30 00:00:00,0,,,,,
-120.4486111111111,50.7025,17.1,,1163781.2014.5.1,0,,,2014,0.9,,0,0,1,,KAMLOOPS A,1163781,,27.3,0,6.8,5,0,,,BC,,,,2014-05-01 00:00:00,0,,,,,
-120.4486111111111,50.7025,18.3,,1163781.2014.5.2,0,,,2014,0,T,4,0,2,,KAMLOOPS A,1163781,,27.6,0.3,8.9,5,56,T,,BC,,,,2014-05-02 00:00:00,0,,,,,
-120.4486111111111,50.7025,11.6,,1163781.2014.5.3,1.4,,,2014,6.4,,27,1.4,3,,KAMLOOPS A,1163781,,15.8,0,7.4,5,48,,,BC,,,,2014-05-03 00:00:00,0,,,,,
-120.4486111111111,50.7025,9.3,,1163781.2014.5.4,5.8,,,2014,8.7,,29,5.8,4,,KAMLOOPS A,1163781,,13.5,0,5,5,37,,,BC,,,,2014-05-04 00:00:00,0,,,,,
-120.4486111111111,50.7025,11.9,,1163781.2014.5.5,0,,,2014,6.1,,28,0,5,,KAMLOOPS A,1163781,,16.9,0,6.9,5,33,,,BC,,,,2014-05-05 00:00:00,0,,,,,
-120.4486111111111,50.7025,11.3,,1163781.2014.5.6,0,,,2014,6.7,,28,0,6,,KAMLOOPS A,1163781,,19.5,0,3,5,54,,,BC,,,,2014-05-06 00:00:00,0,,,,,
-120.4486111111111,50.7025,10.8,,1163781.2014.5.7,0,,,2014,7.2,,0,0,7,,KAMLOOPS A,1163781,,20.7,0,0.9,5,0,,,BC,,,,2014-05-07 00:00:00,0,,,,,
-120.4486111111111,50.7025,13,,1163781.2014.5.8,0,,,2014,5,,18,0,8,,KAMLOOPS A,1163781,,22.2,0,3.7,5,54,,,BC,,,,2014-05-08 00:00:00,0,,,,,
-120.4486111111111,50.7025,12.6,,1163781.2014.5.9,4.1,,,2014,5.4,,11,4.1,9,,KAMLOOPS A,1163781,,15.7,0,9.4,5,35,,,BC,,,,2014-05-09 00:00:00,0,,,,,
-120.4486111111111,50.7025,11.6,,1163781.2014.5.10,8.6,,,2014,6.4,,9,8.6,10,,KAMLOOPS A,1163781,,15.3,0,7.8,5,37,,,BC,,,,2014-05-10 00:00:00,0,,,,,
-120.4486111111111,50.7025,11.9,,1163781.2014.5.11,0,,,2014,6.1,,0,0,11,,KAMLOOPS A,1163781,,21.1,0,2.7,5,0,,,BC,,,,2014-05-11 00:00:00,0,,,,,
-120.4486111111111,50.7025,13.9,,1163781.2014.5.12,0,,,2014,4.1,,11,0,12,,KAMLOOPS A,1163781,,23.5,0,4.3,5,37,,,BC,,,,2014-05-12 00:00:00,0,,,,,
-120.4486111111111,50.7025,17.4,,1163781.2014.5.13,0,,,2014,0.6,,0,0,13,,KAMLOOPS A,1163781,,24,0,10.8,5,0,,,BC,,,,2014-05-13 00:00:00,0,,,,,
-120.4486111111111,50.7025,19,,1163781.2014.5.14,0,,,2014,0,,0,0,14,,KAMLOOPS A,1163781,,28.6,1,9.3,5,0,,,BC,,,,2014-05-14 00:00:00,0,,,,,
-120.4486111111111,50.7025,18.9,,1163781.2014.5.15,0,,,2014,0,,0,0,15,,KAMLOOPS A,1163781,,26.8,0.9,10.9,5,0,,,BC,,,,2014-05-15 00:00:00,0,,,,,
-120.4486111111111,50.7025,20,,1163781.2014.5.16,0.2,,,2014,0,,31,0.2,16,,KAMLOOPS A,1163781,,25.4,2,14.6,5,44,,,BC,,,,2014-05-16 00:00:00,0,,,,,
-120.4486111111111,50.7025,13.2,,1163781.2014.5.17,8.4,,,2014,4.8,,28,8.4,17,,KAMLOOPS A,1163781,,17.3,0,9,5,35,,,BC,,,,2014-05-17 00:00:00,0,,,,,
-120.4486111111111,50.7025,14,,1163781.2014.5.18,4.4,,,2014,4,,32,4.4,18,,KAMLOOPS A,1163781,,17.9,0,10.1,5,35,,,BC,,,,2014-05-18 00:00:00,0,,,,,
-120.4486111111111,50.7025,15.5,,1163781.2014.5.19,0,,,2014,2.5,,22,0,19,,KAMLOOPS A,1163781,,21,0,9.9,5,37,,,BC,,,,2014-05-19 00:00:00,0,,,,,
-120.4486111111111,50.7025,17.8,,1163781.2014.5.20,0,,,2014,0.2,,20,0,20,,KAMLOOPS A,1163781,,26.5,0,9.1,5,37,,,BC,,,,2014-05-20 00:00:00,0,,,,,
-120.4486111111111,50.7025,17.9,,1163781.2014.5.21,0,,,2014,0.1,T,0,0,21,,KAMLOOPS A,1163781,,26.2,0,9.5,5,0,T,,BC,,,,2014-05-21 00:00:00,0,,,,,
-120.4486111111111,50.7025,18.9,,1163781.2014.5.22,0,,,2014,0,,21,0,22,,KAMLOOPS A,1163781,,26.9,0.9,10.9,5,37,,,BC,,,,2014-05-22 00:00:00,0,,,,,
-120.4486111111111,50.7025,20,,1163781.2014.5.23,0,,,2014,0,T,21,0,23,,KAMLOOPS A,1163781,,25.6,2,14.4,5,56,T,,BC,,,,2014-05-23 00:00:00,0,,,,,
-120.4486111111111,50.7025,16.6,,1163781.2014.5.24,1.1,,,2014,1.4,,0,1.1,24,,KAMLOOPS A,1163781,,22.5,0,10.7,5,0,,,BC,,,,2014-05-24 00:00:00,0,,,,,
-120.4486111111111,50.7025,14.4,,1163781.2014.5.25,0.5,,,2014,3.6,,17,0.5,25,,KAMLOOPS A,1163781,,18.7,0,10,5,44,,,BC,,,,2014-05-25 00:00:00,0,,,,,
-120.4486111111111,50.7025,13.7,,1163781.2014.5.26,1.6,,,2014,4.3,,4,1.6,26,,KAMLOOPS A,1163781,,19.6,0,7.7,5,48,,,BC,,,,2014-05-26 00:00:00,0,,,,,
-120.4486111111111,50.7025,13.8,,1163781.2014.5.27,0,,,2014,4.2,,28,0,27,,KAMLOOPS A,1163781,,21.4,0,6.2,5,35,,,BC,,,,2014-05-27 00:00:00,0,,,,,
-120.4486111111111,50.7025,13.6,,1163781.2014.5.28,3.2,,,2014,4.4,,28,3.2,28,,KAMLOOPS A,1163781,,17.3,0,9.9,5,41,,,BC,,,,2014-05-28 00:00:00,0,,,,,
-120.4486111111111,50.7025,15.1,,1163781.2014.5.29,1.9,,,2014,2.9,,28,1.9,29,,KAMLOOPS A,1163781,,20.1,0,10.1,5,37,,,BC,,,,2014-05-29 00:00:00,0,,,,,
-120.4486111111111,50.7025,16.8,,1163781.2014.5.30,0,,,2014,1.2,,21,0,30,,KAMLOOPS A,1163781,,23.8,0,9.8,5,48,,,BC,,,,2014-05-30 00:00:00,0,,,,,
-120.4486111111111,50.7025,16.6,,1163781.2014.5.31,0,,,2014,1.4,,0,0,31,,KAMLOOPS A,1163781,,26.4,0,6.8,5,0,,,BC,,,,2014-05-31 00:00:00,0,,,,,
-120.4486111111111,50.7025,19.9,,1163781.2014.6.1,0.6,,,2014,0,,35,0.6,1,,KAMLOOPS A,1163781,,26.5,1.9,13.2,6,52,,,BC,,,,2014-06-01 00:00:00,0,,,,,
-120.4486111111111,50.7025,18.2,,1163781.2014.6.2,0,,,2014,0,,0,0,2,,KAMLOOPS A,1163781,,27.6,0.2,8.8,6,0,,,BC,,,,2014-06-02 00:00:00,0,,,,,
-120.4486111111111,50.7025,20.4,,1163781.2014.6.3,2.6,,,2014,0,,11,2.6,3,,KAMLOOPS A,1163781,,27.9,2.4,12.9,6,50,,,BC,,,,2014-06-03 00:00:00,0,,,,,
-120.4486111111111,50.7025,17,,1163781.2014.6.4,0.2,,,2014,1,,5,0.2,4,,KAMLOOPS A,1163781,,25.2,0,8.7,6,61,,,BC,,,,2014-06-04 00:00:00,0,,,,,
-120.4486111111111,50.7025,15.6,,1163781.2014.6.5,0,,,2014,2.4,,28,0,5,,KAMLOOPS A,1163781,,23.3,0,7.9,6,37,,,BC,,,,2014-06-05 00:00:00,0,,,,,
-120.4486111111111,50.7025,15.2,,1163781.2014.6.6,0,,,2014,2.8,,0,0,6,,KAMLOOPS A,1163781,,25.2,0,5.1,6,0,,,BC,,,,2014-06-06 00:00:00,0,,,,,
-120.4486111111111,50.7025,17.4,,1163781.2014.6.7,0,,,2014,0.6,,0,0,7,,KAMLOOPS A,1163781,,26.5,0,8.2,6,0,,,BC,,,,2014-06-07 00:00:00,0,,,,,
-120.4486111111111,50.7025,18.7,,1163781.2014.6.8,0,,,2014,0,,22,0,8,,KAMLOOPS A,1163781,,27.8,0.7,9.5,6,56,,,BC,,,,2014-06-08 00:00:00,0,,,,,
-120.4486111111111,50.7025,18.5,,1163781.2014.6.9,0,,,2014,0,T,31,0,9,,KAMLOOPS A,1163781,,24.4,0.5,12.6,6,44,T,,BC,,,,2014-06-09 00:00:00,0,,,,,
-120.4486111111111,50.7025,17.6,,1163781.2014.6.10,0,,,2014,0.4,,35,0,10,,KAMLOOPS A,1163781,,23.3,0,11.8,6,43,,,BC,,,,2014-06-10 00:00:00,0,,,,,
-120.4486111111111,50.7025,17.5,,1163781.2014.6.11,0,,,2014,0.5,,0,0,11,,KAMLOOPS A,1163781,,26.7,0,8.2,6,0,,,BC,,,,2014-06-11 00:00:00,0,,,,,
-120.4486111111111,50.7025,18.6,,1163781.2014.6.12,0.2,,,2014,0,,17,0.2,12,,KAMLOOPS A,1163781,,22.8,0.6,14.3,6,57,,,BC,,,,2014-06-12 00:00:00,0,,,,,
-120.4486111111111,50.7025,19.8,,1163781.2014.6.13,11.8,,,2014,0,,27,11.8,13,,KAMLOOPS A,1163781,,26.3,1.8,13.3,6,39,,,BC,,,,2014-06-13 00:00:00,0,,,,,
-120.4486111111111,50.7025,16.1,,1163781.2014.6.14,1.6,,,2014,1.9,,27,1.6,14,,KAMLOOPS A,1163781,,22.3,0,9.8,6,41,,,BC,,,,2014-06-14 00:00:00,0,,,,,
-120.4486111111111,50.7025,15,,1163781.2014.6.15,1.8,,,2014,3,,28,1.8,15,,KAMLOOPS A,1163781,,18.5,0,11.5,6,52,,,BC,,,,2014-06-15 00:00:00,0,,,,,
-120.4486111111111,50.7025,14.6,,1163781.2014.6.16,1.2,,,2014,3.4,,29,1.2,16,,KAMLOOPS A,1163781,,18.4,0,10.8,6,37,,,BC,,,,2014-06-16 00:00:00,0,,,,,
-120.4486111111111,50.7025,18.5,,1163781.2014.6.17,0,,,2014,0,,0,0,17,,KAMLOOPS A,1163781,,26.4,0.5,10.5,6,0,,,BC,,,,2014-06-17 00:00:00,0,,,,,
-120.4486111111111,50.7025,19.5,,1163781.2014.6.18,0,,,2014,0,,27,0,18,,KAMLOOPS A,1163781,,27.7,1.5,11.2,6,33,,,BC,,,,2014-06-18 00:00:00,0,,,,,
-120.4486111111111,50.7025,18.5,,1163781.2014.6.19,0,,,2014,0,,18,0,19,,KAMLOOPS A,1163781,,24.8,0.5,12.1,6,50,,,BC,,,,2014-06-19 00:00:00,0,,,,,
-120.4486111111111,50.7025,19.9,,1163781.2014.6.20,0,,,2014,0,,29,0,20,,KAMLOOPS A,1163781,,23.9,1.9,15.9,6,44,,,BC,,,,2014-06-20 00:00:00,0,,,,,
-120.4486111111111,50.7025,18.1,,1163781.2014.6.21,0,,,2014,0,,0,0,21,,KAMLOOPS A,1163781,,27.2,0.1,8.9,6,0,,,BC,,,,2014-06-21 00:00:00,0,,,,,
-120.4486111111111,50.7025,20.7,,1163781.2014.6.22,0,,,2014,0,,0,0,22,,KAMLOOPS A,1163781,,31.7,2.7,9.6,6,0,,,BC,,,,2014-06-22 00:00:00,0,,,,,
-120.4486111111111,50.7025,23.6,,1163781.2014.6.23,0.2,,,2014,0,,14,0.2,23,,KAMLOOPS A,1163781,,30.8,5.6,16.3,6,44,,,BC,,,,2014-06-23 00:00:00,0,,,,,
-120.4486111111111,50.7025,19,,1163781.2014.6.24,8.8,,,2014,0,,33,8.8,24,,KAMLOOPS A,1163781,,24.1,1,13.8,6,54,,,BC,,,,2014-06-24 00:00:00,0,,,,,
-120.4486111111111,50.7025,19.3,,1163781.2014.6.25,1.8,,,2014,0,,0,1.8,25,,KAMLOOPS A,1163781,,27.9,1.3,10.6,6,0,,,BC,,,,2014-06-25 00:00:00,0,,,,,
-120.4486111111111,50.7025,21,,1163781.2014.6.26,0,,,2014,0,T,20,0,26,,KAMLOOPS A,1163781,,28.4,3,13.5,6,67,T,,BC,,,,2014-06-26 00:00:00,0,,,,,
-120.4486111111111,50.7025,21.6,,1163781.2014.6.27,0,,,2014,0,T,11,0,27,,KAMLOOPS A,1163781,,27.2,3.6,15.9,6,43,T,,BC,,,,2014-06-27 00:00:00,0,,,,,
-120.4486111111111,50.7025,20,,1163781.2014.6.28,0,,,2014,0,,15,0,28,,KAMLOOPS A,1163781,,26.1,2,13.9,6,46,,,BC,,,,2014-06-28 00:00:00,0,,,,,
-120.4486111111111,50.7025,16.9,,1163781.2014.6.29,0.6,,,2014,1.1,,4,0.6,29,,KAMLOOPS A,1163781,,24.5,0,9.3,6,46,,,BC,,,,2014-06-29 00:00:00,0,,,,,
-120.4486111111111,50.7025,19.1,,1163781.2014.6.30,0,,,2014,0,M,0,,30,,KAMLOOPS A,1163781,,29,1.1,9.2,6,0,,,BC,,,,2014-06-30 00:00:00,1,,,,,
-120.4486111111111,50.7025,23.4,,1163781.2014.7.1,0,,,2014,0,,0,0,1,,KAMLOOPS A,1163781,,33.7,5.4,13.1,7,0,,,BC,,,,2014-07-01 00:00:00,0,,,,,
-120.4486111111111,50.7025,26.8,,1163781.2014.7.2,0,,,2014,0,,18,0,2,,KAMLOOPS A,1163781,,35.8,8.8,17.8,7,39,,,BC,,,,2014-07-02 00:00:00,0,,,,,
-120.4486111111111,50.7025,23.6,,1163781.2014.7.3,0,,,2014,0,,22,0,3,,KAMLOOPS A,1163781,,31,5.6,16.2,7,46,,,BC,,,,2014-07-03 00:00:00,0,,,,,
-120.4486111111111,50.7025,18.8,,1163781.2014.7.4,2,,,2014,0,,31,2,4,,KAMLOOPS A,1163781,,26.5,0.8,11,7,48,,,BC,,,,2014-07-04 00:00:00,0,,,,,
-120.4486111111111,50.7025,20.2,,1163781.2014.7.5,0,,,2014,0,T,24,0,5,,KAMLOOPS A,1163781,,29,2.2,11.3,7,41,T,,BC,,,,2014-07-05 00:00:00,0,,,,,
-120.4486111111111,50.7025,19.9,,1163781.2014.7.6,1.9,,,2014,0,,28,1.9,6,,KAMLOOPS A,1163781,,26.6,1.9,13.1,7,65,,,BC,,,,2014-07-06 00:00:00,0,,,,,
-120.4486111111111,50.7025,22,,1163781.2014.7.7,0,,,2014,0,,0,0,7,,KAMLOOPS A,1163781,,31.1,4,12.8,7,0,,,BC,,,,2014-07-07 00:00:00,0,,,,,
-120.4486111111111,50.7025,25,,1163781.2014.7.8,0,,,2014,0,,0,0,8,,KAMLOOPS A,1163781,,36.4,7,13.5,7,0,,,BC,,,,2014-07-08 00:00:00,0,,,,,
-120.4486111111111,50.7025,24.4,,1163781.2014.7.9,0,,,2014,0,,27,0,9,,KAMLOOPS A,1163781,,32.6,6.4,16.2,7,44,,,BC,,,,2014-07-09 00:00:00,0,,,,,
-120.4486111111111,50.7025,24,,1163781.2014.7.10,0,,,2014,0,,27,0,10,,KAMLOOPS A,1163781,,30.7,6,17.2,7,41,,,BC,,,,2014-07-10 00:00:00,0,,,,,
-120.4486111111111,50.7025,23.8,,1163781.2014.7.11,0,,,2014,0,,0,0,11,,KAMLOOPS A,1163781,,34.2,5.8,13.4,7,0,,,BC,,,,2014-07-11 00:00:00,0,,,,,
-120.4486111111111,50.7025,26.7,,1163781.2014.7.12,0,,,2014,0,,4,0,12,,KAMLOOPS A,1163781,,39.3,8.7,14,7,32,,,BC,,,,2014-07-12 00:00:00,0,,,,,
-120.4486111111111,50.7025,28.7,,1163781.2014.7.13,0,,,2014,0,,0,0,13,,KAMLOOPS A,1163781,,40.7,10.7,16.6,7,0,,,BC,,,,2014-07-13 00:00:00,0,,,,,
-120.4486111111111,50.7025,28.5,,1163781.2014.7.14,0,,,2014,0,,10,0,14,,KAMLOOPS A,1163781,,38.2,10.5,18.7,7,46,,,BC,,,,2014-07-14 00:00:00,0,,,,,
-120.4486111111111,50.7025,28.6,,1163781.2014.7.15,0,,,2014,0,,0,0,15,,KAMLOOPS A,1163781,,39.5,10.6,17.6,7,0,,,BC,,,,2014-07-15 00:00:00,0,,,,,
-120.4486111111111,50.7025,27.7,,1163781.2014.7.16,0,,,2014,0,,0,0,16,,KAMLOOPS A,1163781,,37.1,9.7,18.3,7,0,,,BC,,,,2014-07-16 00:00:00,0,,,,,
-120.4486111111111,50.7025,25.9,,1163781.2014.7.17,0,,,2014,0,,31,0,17,,KAMLOOPS A,1163781,,34.4,7.9,17.3,7,32,,,BC,,,,2014-07-17 00:00:00,0,,,,,
-120.4486111111111,50.7025,24.1,,1163781.2014.7.18,0,,,2014,0,,22,0,18,,KAMLOOPS A,1163781,,32.5,6.1,15.7,7,57,,,BC,,,,2014-07-18 00:00:00,0,,,,,
-120.4486111111111,50.7025,24.7,,1163781.2014.7.19,0.4,,,2014,0,,23,0.4,19,,KAMLOOPS A,1163781,,30.3,6.7,19.1,7,69,,,BC,,,,2014-07-19 00:00:00,0,,,,,
-120.4486111111111,50.7025,19.5,,1163781.2014.7.20,0.4,,,2014,0,,29,0.4,20,,KAMLOOPS A,1163781,,23.8,1.5,15.1,7,37,,,BC,,,,2014-07-20 00:00:00,0,,,,,
-120.4486111111111,50.7025,22.4,,1163781.2014.7.21,0,,,2014,0,T,7,0,21,,KAMLOOPS A,1163781,,28.7,4.4,16,7,37,T,,BC,,,,2014-07-21 00:00:00,0,,,,,
-120.4486111111111,50.7025,21.5,,1163781.2014.7.22,0,,,2014,0,T,16,0,22,,KAMLOOPS A,1163781,,28.1,3.5,14.8,7,43,T,,BC,,,,2014-07-22 00:00:00,0,,,,,
-120.4486111111111,50.7025,19.8,,1163781.2014.7.23,23.2,,,2014,0,,23,23.2,23,,KAMLOOPS A,1163781,,24.6,1.8,14.9,7,61,,,BC,,,,2014-07-23 00:00:00,0,,,,,
-120.4486111111111,50.7025,16,,1163781.2014.7.24,2.6,,,2014,2,,22,2.6,24,,KAMLOOPS A,1163781,,19,0,12.9,7,39,,,BC,,,,2014-07-24 00:00:00,0,,,,,
-120.4486111111111,50.7025,17.1,,1163781.2014.7.25,0,,,2014,0.9,,0,0,25,,KAMLOOPS A,1163781,,25,0,9.2,7,0,,,BC,,,,2014-07-25 00:00:00,0,,,,,
-120.4486111111111,50.7025,22,,1163781.2014.7.26,0,,,2014,0,,0,0,26,,KAMLOOPS A,1163781,,30.6,4,13.3,7,0,,,BC,,,,2014-07-26 00:00:00,0,,,,,
-120.4486111111111,50.7025,22.1,,1163781.2014.7.27,0,,,2014,0,,0,0,27,,KAMLOOPS A,1163781,,33.2,4.1,11,7,0,,,BC,,,,2014-07-27 00:00:00,0,,,,,
-120.4486111111111,50.7025,23.8,,1163781.2014.7.28,0,,,2014,0,,0,0,28,,KAMLOOPS A,1163781,,35.4,5.8,12.2,7,0,,,BC,,,,2014-07-28 00:00:00,0,,,,,
-120.4486111111111,50.7025,24.1,,1163781.2014.7.29,0,,,2014,0,,19,0,29,,KAMLOOPS A,1163781,,36.6,6.1,11.5,7,32,,,BC,,,,2014-07-29 00:00:00,0,,,,,
-120.4486111111111,50.7025,24.6,,1163781.2014.7.30,0,,,2014,0,,0,0,30,,KAMLOOPS A,1163781,,35.4,6.6,13.8,7,0,,,BC,,,,2014-07-30 00:00:00,0,,,,,
-120.4486111111111,50.7025,24.3,,1163781.2014.7.31,0,,,2014,0,,0,0,31,,KAMLOOPS A,1163781,,35.2,6.3,13.4,7,0,,,BC,,,,2014-07-31 00:00:00,0,,,,,
-120.4486111111111,50.7025,26.8,,1163781.2014.8.1,0,,,2014,0,,0,0,1,,KAMLOOPS A,1163781,,37.3,8.8,16.2,8,0,,,BC,,,,2014-08-01 00:00:00,0,,,,,
-120.4486111111111,50.7025,28,,1163781.2014.8.2,13.1,,,2014,0,,1,13.1,2,,KAMLOOPS A,1163781,,36.7,10,19.2,8,76,,,BC,,,,2014-08-02 00:00:00,0,,,,,
-120.4486111111111,50.7025,25.7,,1163781.2014.8.3,0,,,2014,0,,34,0,3,,KAMLOOPS A,1163781,,33,7.7,18.3,8,46,,,BC,,,,2014-08-03 00:00:00,0,,,,,
-120.4486111111111,50.7025,25.4,,1163781.2014.8.4,0,,,2014,0,,0,0,4,,KAMLOOPS A,1163781,,35.4,7.4,15.4,8,0,,,BC,,,,2014-08-04 00:00:00,0,,,,,
-120.4486111111111,50.7025,26.3,,1163781.2014.8.5,0,,,2014,0,,25,0,5,,KAMLOOPS A,1163781,,36.2,8.3,16.3,8,32,,,BC,,,,2014-08-05 00:00:00,0,,,,,
-120.4486111111111,50.7025,24.6,,1163781.2014.8.6,0,,,2014,0,T,27,0,6,,KAMLOOPS A,1163781,,33.2,6.6,15.9,8,39,T,,BC,,,,2014-08-06 00:00:00,0,,,,,
-120.4486111111111,50.7025,24.1,,1163781.2014.8.7,0,,,2014,0,,28,0,7,,KAMLOOPS A,1163781,,31,6.1,17.1,8,37,,,BC,,,,2014-08-07 00:00:00,0,,,,,
-120.4486111111111,50.7025,24.5,,1163781.2014.8.8,0,,,2014,0,,4,0,8,,KAMLOOPS A,1163781,,30.1,6.5,18.9,8,46,,,BC,,,,2014-08-08 00:00:00,0,,,,,
-120.4486111111111,50.7025,22.6,,1163781.2014.8.9,0,,,2014,0,,0,0,9,,KAMLOOPS A,1163781,,32.1,4.6,13,8,0,,,BC,,,,2014-08-09 00:00:00,0,,,,,
-120.4486111111111,50.7025,24.2,,1163781.2014.8.10,0,,,2014,0,,0,0,10,,KAMLOOPS A,1163781,,34.3,6.2,14,8,0,,,BC,,,,2014-08-10 00:00:00,0,,,,,
-120.4486111111111,50.7025,26.7,,1163781.2014.8.11,0,,,2014,0,,9,0,11,,KAMLOOPS A,1163781,,37.8,8.7,15.6,8,33,,,BC,,,,2014-08-11 00:00:00,0,,,,,
-120.4486111111111,50.7025,21.8,,1163781.2014.8.12,0,,,2014,0,,0,0,12,,KAMLOOPS A,1163781,,27.2,3.8,16.4,8,0,,,BC,,,,2014-08-12 00:00:00,0,,,,,
-120.4486111111111,50.7025,23,,1163781.2014.8.13,13.3,,,2014,0,,32,13.3,13,,KAMLOOPS A,1163781,,28,5,17.9,8,46,,,BC,,,,2014-08-13 00:00:00,0,,,,,
-120.4486111111111,50.7025,23.2,,1163781.2014.8.14,7.8,,,2014,0,,18,7.8,14,,KAMLOOPS A,1163781,,30,5.2,16.3,8,67,,,BC,,,,2014-08-14 00:00:00,0,,,,,
-120.4486111111111,50.7025,22.6,,1163781.2014.8.15,0,,,2014,0,,11,0,15,,KAMLOOPS A,1163781,,28.1,4.6,17.1,8,33,,,BC,,,,2014-08-15 00:00:00,0,,,,,
-120.4486111111111,50.7025,21.9,,1163781.2014.8.16,0.2,,,2014,0,,0,0.2,16,,KAMLOOPS A,1163781,,25.6,3.9,18.1,8,0,,,BC,,,,2014-08-16 00:00:00,0,,,,,
-120.4486111111111,50.7025,23.9,,1163781.2014.8.17,0,,,2014,0,,0,0,17,,KAMLOOPS A,1163781,,31.2,5.9,16.5,8,0,,,BC,,,,2014-08-17 00:00:00,0,,,,,
-120.4486111111111,50.7025,23.1,,1163781.2014.8.18,0,,,2014,0,,2,0,18,,KAMLOOPS A,1163781,,30.3,5.1,15.9,8,52,,,BC,,,,2014-08-18 00:00:00,0,,,,,
-120.4486111111111,50.7025,23.6,,1163781.2014.8.19,2,,,2014,0,,5,2,19,,KAMLOOPS A,1163781,,28.3,5.6,18.9,8,41,,,BC,,,,2014-08-19 00:00:00,0,,,,,
-120.4486111111111,50.7025,21.2,,1163781.2014.8.20,9.2,,,2014,0,,30,9.2,20,,KAMLOOPS A,1163781,,26.8,3.2,15.5,8,41,,,BC,,,,2014-08-20 00:00:00,0,,,,,
-120.4486111111111,50.7025,18.6,,1163781.2014.8.21,,,,2014,0,M,0,,21,,KAMLOOPS A,1163781,,24.7,0.6,12.4,8,0,M,,BC,,,,2014-08-21 00:00:00,0,,,,,
-120.4486111111111,50.7025,18.6,,1163781.2014.8.22,0,,,2014,0,T,30,0,22,,KAMLOOPS A,1163781,,25.7,0.6,11.5,8,46,T,,BC,,,,2014-08-22 00:00:00,0,,,,,
-120.4486111111111,50.7025,19,,1163781.2014.8.23,0,,,2014,0,,0,0,23,,KAMLOOPS A,1163781,,27.9,1,10.1,8,0,,,BC,,,,2014-08-23 00:00:00,0,,,,,
-120.4486111111111,50.7025,20.3,,1163781.2014.8.24,0,,,2014,0,,11,0,24,,KAMLOOPS A,1163781,,28.8,2.3,11.8,8,32,,,BC,,,,2014-08-24 00:00:00,0,,,,,
-120.4486111111111,50.7025,16.4,,1163781.2014.8.25,0,,,2014,1.6,,0,0,25,,KAMLOOPS A,1163781,,22.4,0,10.3,8,0,,,BC,,,,2014-08-25 00:00:00,0,,,,,
