x,y,HEATING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,PROVINCE_CODE,SPEED_MAX_GUST_FLAG,SNOW_ON_GROUND,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE_FLAG,DIRECTION_MAX_GUST_FLAG,DIRECTION_MAX_GUST,MAX_TEMPERATURE,MAX_REL_HUMIDITY,LOCAL_DATE,SNOW_ON_GROUND_FLAG,MIN_REL_HUMIDITY_FLAG,TOTAL_PRECIPITATION_FLAG,LOCAL_YEAR,COOLING_DEGREE_DAYS_FLAG,LOCAL_MONTH,SPEED_MAX_GUST,TOTAL_RAIN,MAX_REL_HUMIDITY_FLAG,ID,MEAN_TEMPERATURE,COOLING_DEGREE_DAYS,MEAN_TEMPERATURE_FLAG,MIN_REL_HUMIDITY,MIN_TEMPERATURE,CLIMATE_IDENTIFIER,TOTAL_PRECIPITATION,TOTAL_SNOW,LOCAL_DAY,TOTAL_SNOW_FLAG,TOTAL_RAIN_FLAG,STATION_NAME
-122.2666667,49.05,,2.7,BC,,,,,,,22.2,,1940-04-11 0:00,,,,1940,,4,,0,,1100040.1940.4.11,15.3,0,,,8.3,1100040,0,0,11,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,0.5,BC,,,,,,,26.1,,1940-04-12 0:00,,,,1940,,4,,0.3,,1100040.1940.4.12,17.5,0,,,8.9,1100040,0.3,0,12,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,3.8,BC,,,,,,,17.8,,1940-04-13 0:00,,,,1940,,4,,0,,1100040.1940.4.13,14.2,0,,,10.6,1100040,0,0,13,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,5.8,BC,,,,,,,16.1,,1940-04-14 0:00,,,,1940,,4,,0,,1100040.1940.4.14,12.2,0,,,8.3,1100040,0,0,14,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,8.8,BC,,,,,,,17.2,,1940-04-15 0:00,,,,1940,,4,,0,,1100040.1940.4.15,9.2,0,,,1.1,1100040,0,0,15,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,9.1,BC,,,,,,,14.4,,1940-04-16 0:00,,,,1940,,4,,1.8,,1100040.1940.4.16,8.9,0,,,3.3,1100040,1.8,0,16,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,4.9,BC,,,,,,,18.3,,1940-04-17 0:00,,,,1940,,4,,0.3,,1100040.1940.4.17,13.1,0,,,7.8,1100040,0.3,0,17,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,6,BC,,,,,,,16.7,,1940-04-18 0:00,,,,1940,,4,,0,,1100040.1940.4.18,12,0,,,7.2,1100040,0,0,18,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,7.4,BC,,,,,,,17.8,,1940-04-19 0:00,,,,1940,,4,,13,,1100040.1940.4.19,10.6,0,,,3.3,1100040,13,0,19,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,4.4,BC,,,,,,,19.4,,1940-04-20 0:00,,,,1940,,4,,1,,1100040.1940.4.20,13.6,0,,,7.8,1100040,1,0,20,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,5.2,BC,,,,,,,22.8,,1940-04-21 0:00,,,,1940,,4,,0,,1100040.1940.4.21,12.8,0,,,2.8,1100040,0,0,21,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,2.1,BC,,,,,,,23.9,,1940-04-22 0:00,,,,1940,,4,,0,,1100040.1940.4.22,15.9,0,,,7.8,1100040,0,0,22,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,6.6,BC,,,,,,,13.9,,1940-04-23 0:00,,,,1940,,4,,11.7,,1100040.1940.4.23,11.4,0,,,8.9,1100040,11.7,0,23,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,6.6,BC,,,,,,,13.9,,1940-04-24 0:00,,,,1940,,4,,0.8,,1100040.1940.4.24,11.4,0,,,8.9,1100040,0.8,0,24,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,6,BC,,,,,,,15.6,,1940-04-25 0:00,,,,1940,,4,,4.1,,1100040.1940.4.25,12,0,,,8.3,1100040,4.1,0,25,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,5.5,BC,,,,,,,16.1,,1940-04-26 0:00,,,,1940,,4,,3.3,,1100040.1940.4.26,12.5,0,,,8.9,1100040,3.3,0,26,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,8,BC,,,,,,,14.4,,1940-04-27 0:00,,,,1940,,4,,5.3,,1100040.1940.4.27,10,0,,,5.6,1100040,5.3,0,27,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,6.9,BC,,,,,,,13.9,,1940-04-28 0:00,,,,1940,,4,,9.1,,1100040.1940.4.28,11.1,0,,,8.3,1100040,9.1,0,28,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,6.8,BC,,,,,,,15.6,,1940-04-29 0:00,,,,1940,,4,,0.5,,1100040.1940.4.29,11.2,0,,,6.7,1100040,0.5,0,29,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,9.7,BC,,,,,,,14.4,,1940-04-30 0:00,,,,1940,,4,,29.7,,1100040.1940.4.30,8.3,0,,,2.2,1100040,29.7,0,30,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,3.5,BC,,,,,,,21.7,,1940-05-01 0:00,,,,1940,,5,,9.7,,1100040.1940.5.1,14.5,0,,,7.2,1100040,9.7,0,1,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,6,BC,,,,,,,13.9,,1940-05-02 0:00,,,,1940,,5,,3.8,,1100040.1940.5.2,12,0,,,10,1100040,3.8,0,2,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,6,BC,,,,,,,20,,1940-05-03 0:00,,,,1940,,5,,0.3,,1100040.1940.5.3,12,0,,,3.9,1100040,0.3,0,3,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,6.3,BC,,,,,,,15,,1940-05-04 0:00,,,,1940,,5,,7.6,,1100040.1940.5.4,11.7,0,,,8.3,1100040,7.6,0,4,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,6,BC,,,,,,,16.7,,1940-05-05 0:00,,,,1940,,5,,0,,1100040.1940.5.5,12,0,,,7.2,1100040,0,0,5,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,5.5,BC,,,,,,,19.4,,1940-05-06 0:00,,,,1940,,5,,0,,1100040.1940.5.6,12.5,0,,,5.6,1100040,0,0,6,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,4.1,BC,,,,,,,21.1,,1940-05-07 0:00,,,,1940,,5,,2.5,,1100040.1940.5.7,13.9,0,,,6.7,1100040,2.5,0,7,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,4.6,BC,,,,,,,15,,1940-05-08 0:00,,,,1940,,5,,13.2,,1100040.1940.5.8,13.4,0,,,11.7,1100040,13.2,0,8,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,0,BC,,,,,,,25.6,,1940-05-09 0:00,,,,1940,,5,,1,,1100040.1940.5.9,18.1,0.1,,,10.6,1100040,1,0,9,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,1.6,BC,,,,,,,18.9,,1940-05-10 0:00,,,,1940,,5,,3.6,,1100040.1940.5.10,16.4,0,,,13.9,1100040,3.6,0,10,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,5.2,BC,,,,,,,17.8,,1940-05-11 0:00,,,,1940,,5,,0,,1100040.1940.5.11,12.8,0,,,7.8,1100040,0,0,11,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,6.9,BC,,,,,,,18.9,,1940-05-12 0:00,,,,1940,,5,,0,,1100040.1940.5.12,11.1,0,,,3.3,1100040,0,0,12,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,5.2,BC,,,,,,,21.7,,1940-05-13 0:00,,,,1940,,5,,0,,1100040.1940.5.13,12.8,0,,,3.9,1100040,0,0,13,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,2.4,BC,,,,,,,18.3,,1940-05-14 0:00,,,,1940,,5,,1.3,,1100040.1940.5.14,15.6,0,,,12.8,1100040,1.3,0,14,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,2.7,BC,,,,,,,19.4,,1940-05-15 0:00,,,,1940,,5,,0,,1100040.1940.5.15,15.3,0,,,11.1,1100040,0,0,15,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,4.9,BC,,,,,,,20,,1940-05-16 0:00,,,,1940,,5,,0,,1100040.1940.5.16,13.1,0,,,6.1,1100040,0,0,16,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,3.5,BC,,,,,,,23.9,,1940-05-17 0:00,,,,1940,,5,,0,,1100040.1940.5.17,14.5,0,,,5,1100040,0,0,17,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,3.3,BC,,,,,,,23.3,,1940-05-18 0:00,,,,1940,,5,,1.3,,1100040.1940.5.18,14.7,0,,,6.1,1100040,1.3,0,18,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,1.9,BC,,,,,,,20,,1940-05-19 0:00,,,,1940,,5,,0,,1100040.1940.5.19,16.1,0,,,12.2,1100040,0,0,19,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,4.3,BC,,,,,,,21.7,,1940-05-20 0:00,,,,1940,,5,,0,,1100040.1940.5.20,13.7,0,,,5.6,1100040,0,0,20,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,0.8,BC,,,,,,,27.2,,1940-05-21 0:00,,,,1940,,5,,0,,1100040.1940.5.21,17.2,0,,,7.2,1100040,0,0,21,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,0.7,BC,,,,,,,26.7,,1940-05-22 0:00,,,,1940,,5,,0,,1100040.1940.5.22,17.3,0,,,7.8,1100040,0,0,22,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,1.9,BC,,,,,,,24.4,,1940-05-23 0:00,,,,1940,,5,,0,,1100040.1940.5.23,16.1,0,,,7.8,1100040,0,0,23,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,4.4,BC,,,,,,,19.4,,1940-05-24 0:00,,,,1940,,5,,1.8,,1100040.1940.5.24,13.6,0,,,7.8,1100040,1.8,0,24,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,5.2,BC,,,,,,,16.7,,1940-05-25 0:00,,,,1940,,5,,8.6,,1100040.1940.5.25,12.8,0,,,8.9,1100040,8.6,0,25,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,6,BC,,,,,,,18.3,,1940-05-26 0:00,,,,1940,,5,,0,,1100040.1940.5.26,12,0,,,5.6,1100040,0,0,26,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,6.3,BC,,,,,,,20.6,,1940-05-27 0:00,,,,1940,,5,,0,,1100040.1940.5.27,11.7,0,,,2.8,1100040,0,0,27,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,3.2,BC,,,,,,,25.6,,1940-05-28 0:00,,,,1940,,5,,0,,1100040.1940.5.28,14.8,0,,,3.9,1100040,0,0,28,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,1,BC,,,,,,,28.3,,1940-05-29 0:00,,,,1940,,5,,0,,1100040.1940.5.29,17,0,,,5.6,1100040,0,0,29,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,3.5,BC,,,,,,,20,,1940-05-30 0:00,,,,1940,,5,,22.4,,1100040.1940.5.30,14.5,0,,,8.9,1100040,22.4,0,30,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,3.8,BC,,,,,,,16.7,,1940-05-31 0:00,,,,1940,,5,,5.6,,1100040.1940.5.31,14.2,0,,,11.7,1100040,5.6,0,31,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,3,BC,,,,,,,21.1,,1940-06-01 0:00,,,,1940,,6,,5.3,,1100040.1940.6.1,15,0,,,8.9,1100040,5.3,0,1,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,2.1,BC,,,,,,,21.7,,1940-06-02 0:00,,,,1940,,6,,0.3,,1100040.1940.6.2,15.9,0,,,10,1100040,0.3,0,2,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,2.7,BC,,,,,,,21.1,,1940-06-03 0:00,,,,1940,,6,,0,,1100040.1940.6.3,15.3,0,,,9.4,1100040,0,0,3,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,5.7,BC,,,,,,,18.9,,1940-06-04 0:00,,,,1940,,6,,0,,1100040.1940.6.4,12.3,0,,,5.6,1100040,0,0,4,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,5.7,BC,,,,,,,20.6,,1940-06-05 0:00,,,,1940,,6,,0,,1100040.1940.6.5,12.3,0,,,3.9,1100040,0,0,5,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,3,BC,,,,,,,19.4,,1940-06-06 0:00,,,,1940,,6,,12.4,,1100040.1940.6.6,15,0,,,10.6,1100040,12.4,0,6,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,4.1,BC,,,,,,,18.9,,1940-06-07 0:00,,,,1940,,6,,1,,1100040.1940.6.7,13.9,0,,,8.9,1100040,1,0,7,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,3,BC,,,,,,,23.3,,1940-06-08 0:00,,,,1940,,6,,0,,1100040.1940.6.8,15,0,,,6.7,1100040,0,0,8,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,0.7,BC,,,,,,,26.7,,1940-06-09 0:00,,,,1940,,6,,0,,1100040.1940.6.9,17.3,0,,,7.8,1100040,0,0,9,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,0,BC,,,,,,,28.3,,1940-06-10 0:00,,,,1940,,6,,0,,1100040.1940.6.10,18.9,0.9,,,9.4,1100040,0,0,10,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,0,BC,,,,,,,28.9,,1940-06-11 0:00,,,,1940,,6,,0,,1100040.1940.6.11,20.6,2.6,,,12.2,1100040,0,0,11,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,0,BC,,,,,,,26.1,,1940-06-12 0:00,,,,1940,,6,,3,,1100040.1940.6.12,20.3,2.3,,,14.4,1100040,3,0,12,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,0.5,BC,,,,,,,21.1,,1940-06-13 0:00,,,,1940,,6,,0,,1100040.1940.6.13,17.5,0,,,13.9,1100040,0,0,13,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,3,BC,,,,,,,24.4,,1940-06-14 0:00,,,,1940,,6,,0,,1100040.1940.6.14,15,0,,,5.6,1100040,0,0,14,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,2.7,BC,,,,,,,24.4,,1940-06-15 0:00,,,,1940,,6,,0,,1100040.1940.6.15,15.3,0,,,6.1,1100040,0,0,15,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,1.9,BC,,,,,,,23.9,,1940-06-16 0:00,,,,1940,,6,,0,,1100040.1940.6.16,16.1,0,,,8.3,1100040,0,0,16,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,3,BC,,,,,,,26.1,,1940-06-17 0:00,,,,1940,,6,,0,,1100040.1940.6.17,15,0,,,3.9,1100040,0,0,17,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,0,BC,,,,,,,28.3,,1940-06-18 0:00,,,,1940,,6,,0,,1100040.1940.6.18,18.1,0.1,,,7.8,1100040,0,0,18,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,0.2,BC,,,,,,,26.1,,1940-06-19 0:00,,,,1940,,6,,0,,1100040.1940.6.19,17.8,0,,,9.4,1100040,0,0,19,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,4.4,BC,,,,,,,21.1,,1940-06-20 0:00,,,,1940,,6,,0,,1100040.1940.6.20,13.6,0,,,6.1,1100040,0,0,20,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,4.9,BC,,,,,,,21.7,,1940-06-21 0:00,,,,1940,,6,,0,,1100040.1940.6.21,13.1,0,,,4.4,1100040,0,0,21,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,3.3,BC,,,,,,,25,,1940-06-22 0:00,,,,1940,,6,,0,,1100040.1940.6.22,14.7,0,,,4.4,1100040,0,0,22,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,0.7,BC,,,,,,,28.9,,1940-06-23 0:00,,,,1940,,6,,0,,1100040.1940.6.23,17.3,0,,,5.6,1100040,0,0,23,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,0,BC,,,,,,,30,,1940-06-24 0:00,,,,1940,,6,,0,,1100040.1940.6.24,19.2,1.2,,,8.3,1100040,0,0,24,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,0.5,BC,,,,,,,24.4,,1940-06-25 0:00,,,,1940,,6,,0,,1100040.1940.6.25,17.5,0,,,10.6,1100040,0,0,25,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,3.5,BC,,,,,,,22.2,,1940-06-26 0:00,,,,1940,,6,,0,,1100040.1940.6.26,14.5,0,,,6.7,1100040,0,0,26,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,3.3,BC,,,,,,,24.4,,1940-06-27 0:00,,,,1940,,6,,0,,1100040.1940.6.27,14.7,0,,,5,1100040,0,0,27,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,1.9,BC,,,,,,,27.2,,1940-06-28 0:00,,,,1940,,6,,0,,1100040.1940.6.28,16.1,0,,,5,1100040,0,0,28,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,1.3,BC,,,,,,,26.7,,1940-06-29 0:00,,,,1940,,6,,0,,1100040.1940.6.29,16.7,0,,,6.7,1100040,0,0,29,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,1.8,BC,,,,,,,26.7,,1940-06-30 0:00,,,,1940,,6,,0,,1100040.1940.6.30,16.2,0,,,5.6,1100040,0,0,30,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,0,BC,,,,,,,29.4,,1940-07-01 0:00,,,,1940,,7,,0,,1100040.1940.7.1,18.9,0.9,,,8.3,1100040,0,0,1,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,0,BC,,,,,,,24.4,,1940-07-02 0:00,,,,1940,,7,,0,,1100040.1940.7.2,18.1,0.1,,,11.7,1100040,0,0,2,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,4.1,BC,,,,,,,25.6,,1940-07-03 0:00,,,,1940,,7,,0,,1100040.1940.7.3,13.9,0,,,2.2,1100040,0,0,3,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,1.3,BC,,,,,,,25.6,,1940-07-04 0:00,,,,1940,,7,,0,,1100040.1940.7.4,16.7,0,,,7.8,1100040,0,0,4,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,3.8,BC,,,,,,,23.3,,1940-07-05 0:00,,,,1940,,7,,0,,1100040.1940.7.5,14.2,0,,,5,1100040,0,0,5,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,3.8,BC,,,,,,,23.9,,1940-07-06 0:00,,,,1940,,7,,0,,1100040.1940.7.6,14.2,0,,,4.4,1100040,0,0,6,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,2.7,BC,,,,,,,25,,1940-07-07 0:00,,,,1940,,7,,0,,1100040.1940.7.7,15.3,0,,,5.6,1100040,0,0,7,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,1.6,BC,,,,,,,24.4,,1940-07-08 0:00,,,,1940,,7,,0,,1100040.1940.7.8,16.4,0,,,8.3,1100040,0,0,8,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,2.4,BC,,,,,,,25,,1940-07-09 0:00,,,,1940,,7,,0,,1100040.1940.7.9,15.6,0,,,6.1,1100040,0,0,9,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,1.6,BC,,,,,,,22.2,,1940-07-10 0:00,,,,1940,,7,,1,,1100040.1940.7.10,16.4,0,,,10.6,1100040,1,0,10,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,0,BC,,,,,,,30.6,,1940-07-11 0:00,,,,1940,,7,,0,,1100040.1940.7.11,22.5,4.5,,,14.4,1100040,0,0,11,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,0,BC,,,,,,,26.1,,1940-07-12 0:00,,,,1940,,7,,0,,1100040.1940.7.12,18.6,0.6,,,11.1,1100040,0,0,12,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,0,BC,,,,,,,24.4,,1940-07-13 0:00,,,,1940,,7,,0,,1100040.1940.7.13,20,2,,,15.6,1100040,0,0,13,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,0.5,BC,,,,,,,26.7,,1940-07-14 0:00,,,,1940,,7,,0,,1100040.1940.7.14,17.5,0,,,8.3,1100040,0,0,14,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,0.2,BC,,,,,,,26.7,,1940-07-15 0:00,,,,1940,,7,,0,,1100040.1940.7.15,17.8,0,,,8.9,1100040,0,0,15,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,2.4,BC,,,,,,,22.2,,1940-07-16 0:00,,,,1940,,7,,0,,1100040.1940.7.16,15.6,0,,,8.9,1100040,0,0,16,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,3.8,BC,,,,,,,20.6,,1940-07-17 0:00,,,,1940,,7,,0,,1100040.1940.7.17,14.2,0,,,7.8,1100040,0,0,17,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,1.6,BC,,,,,,,25.6,,1940-07-18 0:00,,,,1940,,7,,0,,1100040.1940.7.18,16.4,0,,,7.2,1100040,0,0,18,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,1,BC,,,,,,,27.8,,1940-07-19 0:00,,,,1940,,7,,0.8,,1100040.1940.7.19,17,0,,,6.1,1100040,0.8,0,19,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,0,BC,,,,,,,26.7,,1940-07-20 0:00,,,,1940,,7,,0,,1100040.1940.7.20,20,2,,,13.3,1100040,0,0,20,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,0,BC,,,,,,,24.4,,1940-07-21 0:00,,,,1940,,7,,0,,1100040.1940.7.21,18.6,0.6,,,12.8,1100040,0,0,21,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,0,BC,,,,,,,28.3,,1940-07-22 0:00,,,,1940,,7,,0,,1100040.1940.7.22,18.3,0.3,,,8.3,1100040,0,0,22,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,0,BC,,,,,,,23.9,,1940-07-23 0:00,,,,1940,,7,,0,,1100040.1940.7.23,18.4,0.4,,,12.8,1100040,0,0,23,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,2.4,BC,,,,,,,21.1,,1940-07-24 0:00,,,,1940,,7,,0,,1100040.1940.7.24,15.6,0,,,10,1100040,0,0,24,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,0,BC,,,,,,,22.8,,1940-07-25 0:00,,,,1940,,7,,4.6,,1100040.1940.7.25,18.4,0.4,,,13.9,1100040,4.6,0,25,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,0.2,BC,,,,,,,21.1,,1940-07-26 0:00,,,,1940,,7,,1.5,,1100040.1940.7.26,17.8,0,,,14.4,1100040,1.5,0,26,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,0,BC,,,,,,,21.1,,1940-07-27 0:00,,,,1940,,7,,4.6,,1100040.1940.7.27,18.4,0.4,,,15.6,1100040,4.6,0,27,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,0,BC,,,,,,,21.1,,1940-07-28 0:00,,,,1940,,7,,1.8,,1100040.1940.7.28,18.4,0.4,,,15.6,1100040,1.8,0,28,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,0.2,BC,,,,,,,21.1,,1940-07-29 0:00,,,,1940,,7,,13.7,,1100040.1940.7.29,17.8,0,,,14.4,1100040,13.7,0,29,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,1,BC,,,,,,,20.6,,1940-07-30 0:00,,,,1940,,7,,0.8,,1100040.1940.7.30,17,0,,,13.3,1100040,0.8,0,30,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,2.7,BC,,,,,,,20.6,,1940-07-31 0:00,,,,1940,,7,,18.3,,1100040.1940.7.31,15.3,0,,,10,1100040,18.3,0,31,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,0.5,BC,,,,,,,22.2,,1940-08-01 0:00,,,,1940,,8,,1.3,,1100040.1940.8.1,17.5,0,,,12.8,1100040,1.3,0,1,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,1.3,BC,,,,,,,25.6,,1940-08-02 0:00,,,,1940,,8,,0,,1100040.1940.8.2,16.7,0,,,7.8,1100040,0,0,2,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,1.3,BC,,,,,,,24.4,,1940-08-03 0:00,,,,1940,,8,,0,,1100040.1940.8.3,16.7,0,,,8.9,1100040,0,0,3,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,0,BC,,,,,,,30,,1940-08-04 0:00,,,,1940,,8,,0,,1100040.1940.8.4,19.5,1.5,,,8.9,1100040,0,0,4,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,0,BC,,,,,,,31.7,,1940-08-05 0:00,,,,1940,,8,,0,,1100040.1940.8.5,21.4,3.4,,,11.1,1100040,0,0,5,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,0,BC,,,,,,,28.3,,1940-08-06 0:00,,,,1940,,8,,0,,1100040.1940.8.6,19.2,1.2,,,10,1100040,0,0,6,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,0,BC,,,,,,,25.6,,1940-08-07 0:00,,,,1940,,8,,0,,1100040.1940.8.7,18.4,0.4,,,11.1,1100040,0,0,7,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,0,BC,,,,,,,29.4,,1940-08-08 0:00,,,,1940,,8,,0,,1100040.1940.8.8,19.2,1.2,,,8.9,1100040,0,0,8,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,0,BC,,,,,,,22.8,,1940-08-09 0:00,,,,1940,,8,,6.6,,1100040.1940.8.9,18.9,0.9,,,15,1100040,6.6,0,9,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,0.5,BC,,,,,,,23.3,,1940-08-10 0:00,,,,1940,,8,,0,,1100040.1940.8.10,17.5,0,,,11.7,1100040,0,0,10,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,0,BC,,,,,,,28.9,,1940-08-11 0:00,,,,1940,,8,,0,,1100040.1940.8.11,18.4,0.4,,,7.8,1100040,0,0,11,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,0.5,BC,,,,,,,23.9,,1940-08-12 0:00,,,,1940,,8,,0,,1100040.1940.8.12,17.5,0,,,11.1,1100040,0,0,12,,,ABBOTSFORD UPPER SUMAS
